arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,8,1,0.031901,0.0123498,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,16,1,0.03311,0.0129292,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,32,1,0.030196,0.0128839,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,40,1,0.031649,0.0118849,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,1,1,0.149172,0.0324061,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,2,1,0.132701,0.0278759,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,4,1,0.090115,0.021378,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,8,1,0.074721,0.0152509,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,16,1,0.070971,0.013026,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,32,1,0.06849,0.0131099,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk17.mtx,10974,219812,2,40,1,0.06935,0.0126631,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,1,1,0.262885,0.077601,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,2,1,0.207677,0.053535,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,4,1,0.179265,0.0601149,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,8,1,0.14408,0.041784,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,16,1,0.123454,0.027494,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,32,1,0.116783,0.0209289,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk18.mtx,11948,80519,2,40,1,0.130088,0.0227911,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,1,1,0.744508,0.134336,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,2,1,0.640188,0.103307,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,4,1,0.509495,0.046418,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,8,1,0.464876,0.034677,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,16,1,0.448095,0.0286751,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,32,1,0.440118,0.0231981,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,40,1,0.444401,0.023546,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,1,1,0.102122,3.02703,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,2,1,0.103809,3.0097,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,4,1,0.104309,3.01329,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,8,1,0.104814,3.02354,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,16,1,0.10487,3.03399,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,32,1,0.107764,2.99638,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_8rtKSK.mtx,7860,32965,2,40,1,0.115483,3.03604,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,1,1,1.3166,0.613168,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,2,1,0.939645,0.621814,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,4,1,0.600752,0.740385,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,8,1,0.580712,0.749762,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,16,1,0.582638,0.750644,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,32,1,0.557774,0.634298,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_animal1.mtx,5126,2644501,2,40,1,0.634525,0.647356,0,0,0,0,0,0,0,ok
