arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,16,1,0.014261,0.021964,7.16,1043601,4.7477,0,0,0,163521.693307,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,32,1,0.014224,0.027523,5.72,1043601,4.7477,0,0,0,163521.693307,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,40,1,0.014222,0.028849,5.45,1043601,4.7477,0,0,0,163521.693307,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,1,1,0.016047,0.021312,6.10,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,2,1,0.016024,0.021586,6.03,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,4,1,0.016010,0.021537,6.04,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,8,1,0.016031,0.021166,6.15,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,16,1,0.016021,0.020729,6.28,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,32,1,0.016170,0.023423,5.55,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk18.mtx,11948,80519,2,40,1,0.016030,0.030150,4.32,637035,7.9116,0,0,0,178262.815928,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,1,1,0.054952,0.162500,23.83,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,2,1,0.054634,0.147578,26.23,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,4,1,0.055739,0.128844,30.05,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,8,1,0.055432,0.119964,32.27,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,16,1,0.054934,0.129257,29.95,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,32,1,0.055431,0.184009,21.04,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_83o4NNNo.mtx,25853,778924,2,40,1,0.055885,0.211385,18.32,8628508,11.0775,0,0,0,178611.296824,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,1,1,0.008027,0.000858,0.34,41613,1.2623,0,0,0,54302.787529,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,2,1,0.007732,0.000864,0.34,41613,1.2623,0,0,0,54302.787529,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,4,1,0.007690,0.000851,0.35,41613,1.2623,0,0,0,54302.787529,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,8,1,0.007732,0.000866,0.34,41613,1.2623,0,0,0,54302.787529,ok
